"No.","Time","Source","Destination","Protocol","Length","Info"
"236","0.564852","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=297661 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"237","0.564852","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=299113 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"238","0.564852","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=300565 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"239","0.564852","51.75.61.78","192.168.1.15","SSLv2","1506","Encrypted Data [TCP segment of a reassembled PDU]"
"240","0.564852","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=303469 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"241","0.564852","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=304921 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"242","0.564852","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=306373 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"243","0.564852","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=307825 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"244","0.564852","51.75.61.78","192.168.1.15","SSLv2","1506","Encrypted Data [TCP segment of a reassembled PDU]"
"245","0.564852","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=310729 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"246","0.564852","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=312181 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"247","0.564852","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=313633 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"248","0.564852","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=315085 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"249","0.564852","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=316537 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"250","0.564852","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=317989 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"251","0.565445","192.168.1.15","51.75.61.78","TCP","54","63220  >  443 [ACK] Seq=1 Ack=319441 Win=9347 Len=0"
"252","0.565603","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=319441 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"253","0.565781","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=320893 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"254","0.565781","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=322345 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"255","0.565781","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=323797 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"256","0.565781","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=325249 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"257","0.565781","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=326701 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"258","0.566024","192.168.1.15","51.75.61.78","TCP","54","63220  >  443 [ACK] Seq=1 Ack=328153 Win=9347 Len=0"
"259","0.567603","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [PSH, ACK] Seq=328153 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"260","0.567603","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=329605 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"261","0.567603","51.75.61.78","192.168.1.15","SSLv2","1506","Encrypted Data [TCP segment of a reassembled PDU]"
"262","0.567603","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=332509 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"263","0.567603","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=333961 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"264","0.567603","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=335413 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"265","0.567603","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=336865 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"266","0.567603","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=338317 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"267","0.567962","192.168.1.15","51.75.61.78","TCP","54","63220  >  443 [ACK] Seq=1 Ack=339769 Win=9347 Len=0"
"268","0.570848","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=339769 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"269","0.570848","51.75.61.78","192.168.1.15","SSLv2","1506","Encrypted Data [TCP segment of a reassembled PDU]"
"270","0.570848","51.75.61.78","192.168.1.15","SSLv2","1506","Encrypted Data [TCP segment of a reassembled PDU]"
"271","0.570848","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=344125 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"272","0.570848","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=345577 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"273","0.570848","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=347029 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"274","0.570848","51.75.61.78","192.168.1.15","SSLv2","1506","Encrypted Data [TCP segment of a reassembled PDU]"
"275","0.570848","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=349933 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"276","0.570848","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=351385 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"277","0.570848","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=352837 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"278","0.570848","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=354289 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"279","0.570848","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=355741 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"280","0.570848","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=357193 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"281","0.570848","51.75.61.78","192.168.1.15","SSLv2","1506","Encrypted Data [TCP segment of a reassembled PDU]"
"282","0.570848","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=360097 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"283","0.571603","192.168.1.15","51.75.61.78","TCP","54","63220  >  443 [ACK] Seq=1 Ack=361549 Win=9347 Len=0"
"284","0.571795","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=361549 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"285","0.571898","192.168.1.15","51.75.61.78","TCP","54","63220  >  443 [ACK] Seq=1 Ack=363001 Win=9347 Len=0"
"286","0.572007","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=363001 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"287","0.572135","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=364453 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"288","0.572135","51.75.61.78","192.168.1.15","SSLv2","1506","Encrypted Data [TCP segment of a reassembled PDU]"
"289","0.572274","192.168.1.15","51.75.61.78","TCP","54","63220  >  443 [ACK] Seq=1 Ack=367357 Win=9347 Len=0"
"290","0.575086","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=367357 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"291","0.575266","192.168.1.15","51.75.61.78","TCP","54","63220  >  443 [ACK] Seq=1 Ack=368809 Win=9347 Len=0"
"292","0.579082","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=368809 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"293","0.579082","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=370261 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"294","0.579082","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=371713 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"295","0.579082","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=373165 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"296","0.579082","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=374617 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"297","0.579082","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=376069 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"298","0.579082","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=377521 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"299","0.579379","192.168.1.15","51.75.61.78","TCP","54","63220  >  443 [ACK] Seq=1 Ack=378973 Win=9347 Len=0"
"300","0.579763","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=378973 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"301","0.579763","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=380425 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"302","0.579763","51.75.61.78","192.168.1.15","SSLv2","1506","Encrypted Data [TCP segment of a reassembled PDU]"
"303","0.579916","192.168.1.15","51.75.61.78","TCP","54","63220  >  443 [ACK] Seq=1 Ack=383329 Win=9347 Len=0"
"304","0.583048","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=383329 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"305","0.583048","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=384781 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"306","0.583048","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=386233 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"307","0.583048","51.75.61.78","192.168.1.15","SSLv2","1506","Encrypted Data [TCP segment of a reassembled PDU]"
"308","0.583048","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=389137 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"309","0.583048","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=390589 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"310","0.583048","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=392041 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"311","0.583048","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=393493 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"312","0.583048","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=394945 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"313","0.583048","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=396397 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"314","0.583048","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=397849 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"315","0.583048","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=399301 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"316","0.583048","51.75.61.78","192.168.1.15","SSLv2","1506","Encrypted Data [TCP segment of a reassembled PDU]"
"317","0.583048","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=402205 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"318","0.583048","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=403657 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"319","0.583529","192.168.1.15","51.75.61.78","TCP","54","63220  >  443 [ACK] Seq=1 Ack=405109 Win=9347 Len=0"
"320","0.583694","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=405109 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"321","0.583775","192.168.1.15","51.75.61.78","TCP","54","63220  >  443 [ACK] Seq=1 Ack=406561 Win=9347 Len=0"
"322","0.583867","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=406561 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"323","0.583867","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=408013 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"324","0.583867","51.75.61.78","192.168.1.15","SSLv2","1506","Encrypted Data [TCP segment of a reassembled PDU]"
"325","0.584001","192.168.1.15","51.75.61.78","TCP","54","63220  >  443 [ACK] Seq=1 Ack=410917 Win=9347 Len=0"
"326","0.585034","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=410917 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"327","0.585034","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=412369 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"328","0.585034","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=413821 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"329","0.585034","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=415273 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"330","0.585034","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=416725 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"331","0.585034","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=418177 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"332","0.585310","192.168.1.15","51.75.61.78","TCP","54","63220  >  443 [ACK] Seq=1 Ack=419629 Win=9347 Len=0"
"333","0.843022","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=419629 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"334","0.843022","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=421081 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"335","0.843022","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=422533 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"336","0.843298","192.168.1.15","51.75.61.78","TCP","54","63220  >  443 [ACK] Seq=1 Ack=423985 Win=9347 Len=0"
"337","0.845565","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=423985 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"338","0.845565","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=425437 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"339","0.845565","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=426889 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"340","0.845565","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=428341 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"341","0.845565","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=429793 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"342","0.845565","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=431245 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"343","0.845565","51.75.61.78","192.168.1.15","SSLv2","1506","Encrypted Data [TCP segment of a reassembled PDU]"
"344","0.845565","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=434149 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"345","0.845565","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=435601 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"346","0.845565","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=437053 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"347","0.845565","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=438505 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"348","0.845565","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=439957 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"349","0.845565","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=441409 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"350","0.845565","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=442861 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"351","0.845565","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=444313 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"352","0.846201","192.168.1.15","51.75.61.78","TCP","54","63220  >  443 [ACK] Seq=1 Ack=445765 Win=9347 Len=0"
"353","0.846356","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=445765 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"354","0.846503","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=447217 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"355","0.846503","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=448669 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"356","0.846503","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=450121 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"357","0.846674","192.168.1.15","51.75.61.78","TCP","54","63220  >  443 [ACK] Seq=1 Ack=451573 Win=9347 Len=0"
"358","0.849362","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=451573 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"359","0.849362","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=453025 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"360","0.849362","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=454477 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"361","0.849362","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=455929 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"362","0.849362","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=457381 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"363","0.849362","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=458833 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"364","0.849362","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=460285 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"365","0.849362","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=461737 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"366","0.849362","51.75.61.78","192.168.1.15","SSLv2","1506","Encrypted Data [TCP segment of a reassembled PDU]"
"367","0.849362","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=464641 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"368","0.849812","192.168.1.15","51.75.61.78","TCP","54","63220  >  443 [ACK] Seq=1 Ack=466093 Win=9347 Len=0"
"369","0.851809","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=466093 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"370","0.851809","51.75.61.78","192.168.1.15","SSLv2","1506","Encrypted Data [TCP segment of a reassembled PDU]"
"371","0.851809","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=468997 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"372","0.851809","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=470449 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"373","0.851809","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=471901 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"374","0.851809","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=473353 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"375","0.851809","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=474805 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"376","0.851809","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=476257 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"377","0.851809","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=477709 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"378","0.851809","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=479161 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
"379","0.851809","51.75.61.78","192.168.1.15","TCP","1506","443  >  63220 [ACK] Seq=480613 Ack=1 Win=32 Len=1452 [TCP segment of a reassembled PDU]"
